Filename,Frame,Time (mins),Image row,Image col,Date,Location,Site #,Transect #,Latitude,Longitude,Rugosity,Depth,Collector,Fishing status,Spare,Spare,C1,C2,C3,C4,AMC,FOV,Relief,,Radius %
Z_259.jpg,Z_259,,561,1087,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,56.3
Z_259.jpg,Z_259,,695,883,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,60.7
Z_259.jpg,Z_259,,762,475,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,77.4
Z_259.jpg,Z_259,,639,395,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,83.3
Z_259.jpg,Z_259,,598,44,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,100
Z_259.jpg,Z_259,,562,1553,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,41.8
Z_259.jpg,Z_259,,959,1399,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,32.4
Z_259.jpg,Z_259,,1032,1336,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,33.3
Z_259.jpg,Z_259,,1055,733,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,61.2
Z_259.jpg,Z_259,,712,3747,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,92.6
Z_259.jpg,Z_259,,1032,3491,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,76.5
Z_259.jpg,Z_259,,986,2394,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,26.9
Z_259.jpg,Z_259,,549,3156,,,Z_259,Z_259,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,69.8
Z_259.jpg,Z_259,,682,2661,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,46.4
Z_259.jpg,Z_259,,724,3578,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,84.6
Z_259.jpg,Z_259,,852,3096,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,60.3
Z_259.jpg,Z_259,,817,2358,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,31.4
Z_259.jpg,Z_259,,964,3607,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,82.7
Z_259.jpg,Z_259,,575,2924,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,59.7
Z_259.jpg,Z_259,,888,2584,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,37.3
Z_259.jpg,Z_259,,817,2454,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,34.5
Z_259.jpg,Z_259,,892,3347,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,71.2
Z_259.jpg,Z_259,,826,2661,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,42.1
Z_259.jpg,Z_259,,555,2766,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,54.5
Z_259.jpg,Z_259,,633,3369,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,76.9
Z_259.jpg,Z_259,,1018,2710,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,39.8
Z_259.jpg,Z_259,,822,2824,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,48.9
Z_259.jpg,Z_259,,627,3772,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,95.2
Z_259.jpg,Z_259,,883,2888,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,50.4
Z_259.jpg,Z_259,,2019,1677,,,Z_259,Z_259,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,37.1
Z_259.jpg,Z_259,,1862,1259,,,Z_259,Z_259,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,43.4
Z_259.jpg,Z_259,,1773,1035,,,Z_259,Z_259,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,50.3
Z_259.jpg,Z_259,,1829,98,,,Z_259,Z_259,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,94.4
Z_259.jpg,Z_259,,1661,1752,,,Z_259,Z_259,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,19.6
Z_259.jpg,Z_259,,1902,785,,,Z_259,Z_259,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,64.1
Z_259.jpg,Z_259,,1810,968,,,Z_259,Z_259,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,54.1
Z_259.jpg,Z_259,,1837,742,,,Z_259,Z_259,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,64.7
Z_259.jpg,Z_259,,1637,1432,,,Z_259,Z_259,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,30.1
Z_259.jpg,Z_259,,1867,1799,,,Z_259,Z_259,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,28.1
Z_259.jpg,Z_259,,1814,1672,,,Z_259,Z_259,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,28.1
Z_259.jpg,Z_259,,1618,153,,,Z_259,Z_259,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,89.5
Z_259.jpg,Z_259,,1635,1067,,,Z_259,Z_259,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,46.2
Z_259.jpg,Z_259,,1926,147,,,Z_259,Z_259,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,93.4
Z_259.jpg,Z_259,,1996,862,,,Z_259,Z_259,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,63.1
Z_259.jpg,Z_259,,2077,1117,,,Z_259,Z_259,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,55.5
Z_259.jpg,Z_259,,1783,251,,,Z_259,Z_259,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,86.5
Z_259.jpg,Z_259,,2014,580,,,Z_259,Z_259,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,75.5
Z_259.jpg,Z_259,,1663,877,,,Z_259,Z_259,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,55.5
Z_259.jpg,Z_259,,2035,1015,,,Z_259,Z_259,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,58
Z_259.jpg,Z_259,,1981,2037,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,32.8
Z_259.jpg,Z_259,,2118,2935,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,62
Z_259.jpg,Z_259,,1743,3770,,,Z_259,Z_259,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,91.3
Z_259.jpg,Z_259,,2040,2871,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,57.2
Z_259.jpg,Z_259,,1781,2677,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,42.1
Z_259.jpg,Z_259,,1899,2629,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,43.6
Z_259.jpg,Z_259,,2118,2468,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,46.6
Z_259.jpg,Z_259,,1766,3471,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,77.4
Z_259.jpg,Z_259,,1688,2604,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,36.6
Z_259.jpg,Z_259,,1989,3816,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,96.9
Z_259.jpg,Z_259,,1747,3150,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,62.2
Z_259.jpg,Z_259,,1815,3509,,,Z_259,Z_259,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,79.9
Z_259.jpg,Z_259,,2077,3707,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,93.5
Z_259.jpg,Z_259,,1770,2309,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,28.2
Z_259.jpg,Z_259,,1936,3618,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,86.9
Z_259.jpg,Z_259,,1827,2172,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,27.2
Z_259.jpg,Z_259,,1630,2065,,,Z_259,Z_259,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,16.3
Z_259.jpg,Z_259,,1900,2926,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,55.5
Z_259.jpg,Z_259,,1866,3353,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,73.6
Z_259.jpg,Z_259,,1997,2812,,,Z_259,Z_259,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,53.6
Z_26.jpg,Z_26,,657,1609,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,39.1
Z_26.jpg,Z_26,,745,1904,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,30.1
Z_26.jpg,Z_26,,752,498,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,79.9
Z_26.jpg,Z_26,,772,1018,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,56.1
Z_26.jpg,Z_26,,661,992,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,60.2
Z_26.jpg,Z_26,,544,1448,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,48.1
Z_26.jpg,Z_26,,953,1583,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,28.1
Z_26.jpg,Z_26,,853,1764,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,26.9
Z_26.jpg,Z_26,,951,1185,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,44.6
Z_26.jpg,Z_26,,611,310,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,91.2
Z_26.jpg,Z_26,,895,484,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,78.2
Z_26.jpg,Z_26,,818,168,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,94.4
Z_26.jpg,Z_26,,1001,1216,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,42.2
Z_26.jpg,Z_26,,565,1196,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,55.4
Z_26.jpg,Z_26,,747,71,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,100
Z_26.jpg,Z_26,,962,1211,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,43.2
Z_26.jpg,Z_26,,888,1714,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,26.5
Z_26.jpg,Z_26,,739,625,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,74.3
Z_26.jpg,Z_26,,726,1651,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,35
Z_26.jpg,Z_26,,1026,74,,,Z_26,Z_26,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,96.7
Z_26.jpg,Z_26,,872,2846,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,48.6
Z_26.jpg,Z_26,,673,2948,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,58.2
Z_26.jpg,Z_26,,722,3665,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,88.9
Z_26.jpg,Z_26,,611,3587,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,87.4
Z_26.jpg,Z_26,,612,2657,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,49.3
Z_26.jpg,Z_26,,800,1965,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,27.1
Z_26.jpg,Z_26,,705,3163,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,66.4
Z_26.jpg,Z_26,,674,3767,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,94.5
Z_26.jpg,Z_26,,551,3172,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,70.8
Z_26.jpg,Z_26,,1016,3100,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,57.6
Z_26.jpg,Z_26,,1070,2006,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,13.6
Z_26.jpg,Z_26,,680,2956,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,58.3
Z_26.jpg,Z_26,,766,3546,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,82.6
Z_26.jpg,Z_26,,756,2781,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,49
Z_26.jpg,Z_26,,681,2246,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,35.3
Z_26.jpg,Z_26,,884,2866,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,49.2
Z_26.jpg,Z_26,,767,2090,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,29.1
Z_26.jpg,Z_26,,1008,3652,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,84.4
Z_26.jpg,Z_26,,545,3182,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,71.4
Z_26.jpg,Z_26,,889,3826,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,94.1
Z_26.jpg,Z_26,,2036,3217,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,70.1
Z_26.jpg,Z_26,,1695,2984,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,52.4
Z_26.jpg,Z_26,,2003,3223,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,69.6
Z_26.jpg,Z_26,,2076,2740,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,52.1
Z_26.jpg,Z_26,,1660,2515,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,30.5
Z_26.jpg,Z_26,,1869,3589,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,83.7
Z_26.jpg,Z_26,,1769,2580,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,36.2
Z_26.jpg,Z_26,,2029,3209,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,69.6
Z_26.jpg,Z_26,,1960,2766,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,49.3
Z_26.jpg,Z_26,,2047,3115,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,66
Z_26.jpg,Z_26,,2020,3247,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,71
Z_26.jpg,Z_26,,1693,3486,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,76.4
Z_26.jpg,Z_26,,1819,2659,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,40.8
Z_26.jpg,Z_26,,2048,3267,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,72.5
Z_26.jpg,Z_26,,1796,3292,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,68.6
Z_26.jpg,Z_26,,2097,3705,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,93.2
Z_26.jpg,Z_26,,1979,3484,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,80.8
Z_26.jpg,Z_26,,1649,3027,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,53.8
Z_26.jpg,Z_26,,1992,3386,,,Z_26,Z_26,,,,,,,,,Bedforms > 2D,Waves (>10cm height),,,Unidentifiable,Open,,f8f0be68-8462-452c-9150-cf1a6701ec48,76.6
