"campaignid","sample","longitude","latitude","location","planned.or.exploratory","broad.ascidians","broad.bryozoa","broad.macroalgae","broad.octocoral.black","broad.sponges","broad.unconsolidated","total.points.annotated","broad.consolidated","broad.hydroids","depth","broad.crinoids","broad.invertebrate.complex","broad.seagrasses","broad.stony.corals","broad.true.anemones","broad.seagrasses_amphibolis.sp.","broad.seagrasses_posidonia.sp.","broad.seagrasses_halophila.sp.","broad.seagrasses_rupia.sp.","broad.seagrasses_zostera.sp.","broad.echinodermata","broad.sea.stars","broad.zoanthids","broad.seagrasses_thalassodendron.sp."
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-060","121.0313805","-34.00256742","Investigator MBH","MBH","0","0","0","0","0","77","77","0","0","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-010","121.0319367","-33.94604429","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-114","121.021221","-33.9375807","Investigator MBH","MBH","0","0","30","0","3","1","54","0","2","49","0","18","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-085","121.0051473","-33.92756021","Investigator MBH","MBH","0","2","0","0","0","75","77","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-050","120.9965415","-33.91873425","Investigator MBH","MBH","0","0","70","0","2","8","80","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-115","120.9902234","-33.9189464","Investigator MBH","MBH","0","0","71","0","0","6","80","0","0","34.5","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-116","120.9327249","-33.9245911","Investigator MBH","MBH","0","0","60","0","0","0","60","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-034","120.8886944","-33.92821939","Investigator MBH","MBH","0","0","6","0","0","65","80","0","0","39","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-021","120.871881","-33.9590869","Investigator MBH","MBH","0","0","0","0","1","10","80","0","0","48","0","69","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-057","120.9457826","-33.96282819","Investigator MBH","MBH","0","0","1","0","6","23","80","0","0","47","0","50","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-037","120.9675057","-33.97010676","Investigator MBH","MBH","0","0","0","0","0","73","73","0","0","48.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-007","120.9405837","-33.97854582","Investigator MBH","MBH","0","0","40","0","0","0","42","0","0","44","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-082","120.9136584","-33.98698256","Investigator MBH","MBH","0","0","5","1","1","32","80","0","0","49","0","41","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-117","120.9142033","-33.9969215","Investigator MBH","MBH","3","0","18","0","11","0","71","0","0","47","0","39","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-042","120.9205806","-34.00913873","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-118","120.9094888","-34.0386029","Investigator MBH","MBH","0","0","46","0","5","0","64","0","0","42","0","13","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-066","120.8845532","-34.03832101","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-016","120.9081529","-34.0565451","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-119","120.9147703","-34.06382477","Investigator MBH","MBH","0","0","20","0","5","1","60","0","0","49","0","34","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-027","120.8952008","-34.08235111","Investigator MBH","MBH","0","0","0","0","0","79","80","0","0","73.5","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-120","120.9288978","-34.0849936","Investigator MBH","MBH","1","0","2","0","2","0","60","0","0","49","0","55","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-121","120.9556618","-34.08103335","Investigator MBH","MBH","0","0","0","1","14","0","75","0","0","61","0","60","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-068","120.9669846","-34.07781042","Investigator MBH","MBH","0","2","2","0","4","60","78","0","0","71","0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-092","120.9420332","-34.07026452","Investigator MBH","MBH","0","0","0","0","13","44","77","0","0","65","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-051","120.9210145","-34.10884137","Investigator MBH","MBH","0","1","1","0","5","66","80","0","0","75.5","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-077","120.9501703","-34.10867588","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-029","120.9766716","-34.12982174","Investigator MBH","MBH","0","0","0","0","1","78","80","0","0","80","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-122","120.9345655","-34.134505","Investigator MBH","MBH","0","2","0","0","3","62","71","0","0","82","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-001","120.9335453","-34.16379179","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-038","120.9261355","-34.17122988","Investigator MBH","MBH","0","0","0","0","1","72","75","0","0","82","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-011","120.947565","-34.18116466","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-061","120.8907245","-34.19507919","Investigator MBH","MBH","0","0","0","0","0","76","76","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-086","120.8934507","-34.22493625","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","79.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-123","120.9178449","-34.2282316","Investigator MBH","MBH","0","2","0","0","1","60","80","0","1","77","0","16","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-124","120.96773","-34.2385683","Investigator MBH","MBH","0","0","0","0","1","68","80","0","0","75","0","11","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-062","120.9726152","-34.2398735","Investigator MBH","MBH","0","0","0","0","0","76","76","0","0","73.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-022","120.9824437","-34.26495671","Investigator MBH","MBH","0","0","0","0","0","79","79","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-096","120.9557765","-34.27072766","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-046","120.9441468","-34.28588025","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","73.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-069","120.9255708","-34.27888211","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-019","120.8845684","-34.32109521","Investigator MBH","MBH","0","0","0","0","0","78","80","0","0","76","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-030","120.8898268","-34.35654251","Investigator MBH","MBH","0","0","0","0","1","78","80","0","0","83","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-006","120.9467489","-34.34263406","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-081","120.9906895","-34.35449932","Investigator MBH","MBH","0","0","0","2","1","65","80","0","0","83","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-033","120.9723049","-34.37175417","Investigator MBH","MBH","0","0","0","0","0","78","80","0","0","80","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-125","120.9399332","-34.388613","Investigator MBH","MBH","0","1","0","0","1","68","80","0","1","83","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-056","120.9239978","-34.39450099","Investigator MBH","MBH","0","0","0","0","1","71","80","0","0","80","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-078","120.8962861","-34.40824506","Investigator MBH","MBH","0","1","0","3","7","45","79","0","0","79","0","23","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-091","120.9292734","-34.42994055","Investigator MBH","MBH","1","0","0","2","8","48","79","0","0","80","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-063","120.8702701","-34.45981666","Investigator MBH","MBH","0","0","0","2","3","55","80","0","0","84","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-126","120.8272604","-34.4930589","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-127","120.8252078","-34.49264089","Investigator MBH","MBH","0","4","0","0","11","36","80","0","0","135","0","29","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-128","120.8085238","-34.49652837","Investigator MBH","MBH","0","1","0","0","7","1","74","0","0","197","0","65","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-129","120.8071386","-34.49322779","Investigator MBH","MBH","0","2","0","1","13","0","69","0","0","149","0","53","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-012","120.8839851","-34.47984394","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-024","120.9173298","-34.49887388","Investigator MBH","MBH","0","0","0","0","0","80","80","0","0","181","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-130","121.0608244","-34.4989931","Investigator MBH","MBH","0","0","0","1","1","0","80","0","4","121","0","74","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-131","121.0718611","-34.4989374","Investigator MBH","MBH","0","0","0","0","0","68","68","0","0","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","INV-DC-132","121.180394","-34.4965795","Investigator MBH","MBH","0","0","0","0","2","54","80","0","0","103","0","24","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-039","123.5360009","-34.35324071","Salisbury MBH","MBH","0","0","0","0","0","42","59","0","0","33.5","0","17","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-008","123.4783475","-34.37879031","Salisbury MBH","MBH","0","0","0","0","1","67","68","0","0","85.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-063","123.5255369","-34.39281228","Salisbury MBH","MBH","0","0","0","0","6","37","59","0","0","81","0","16","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-079","123.493609","-34.42014595","Salisbury MBH","MBH","0","0","0","0","0","79","80","0","0","88","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-043","123.5080867","-34.43726343","Salisbury MBH","MBH","0","0","0","0","1","74","79","0","0","91","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-014","123.5153216","-34.4619418","Salisbury MBH","MBH","0","0","0","0","9","43","80","0","0","86","0","28","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-069","123.4981428","-34.47149493","Salisbury MBH","MBH","0","0","0","0","15","30","80","0","0","85","0","35","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-033","123.4801492","-34.48904493","Salisbury MBH","MBH","0","0","0","2","7","57","79","0","0","86","0","13","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-004","123.4919345","-34.53283339","Salisbury MBH","MBH","0","0","0","0","0","80","80","0","0","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-075","123.4913759","-34.57038734","Salisbury MBH","MBH","0","0","0","0","0","80","80","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-092","123.5080188","-34.59839663","Salisbury MBH","MBH","0","0","0","0","0","48","72","0","4","102","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-028","123.5682127","-34.61328039","Salisbury MBH","MBH","0","0","0","0","0","44","44","0","0","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-009","123.6259746","-34.58771137","Salisbury MBH","MBH","0","0","0","0","0","24","24","0","0","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-018","123.6385784","-34.55904026","Salisbury MBH","MBH","0","0","0","0","0","80","80","0","0","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-044","123.6141254","-34.54394722","Salisbury MBH","MBH","0","0","0","3","6","36","76","0","0","90","0","31","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-098","123.5840488","-34.55262395","Salisbury MBH","MBH","0","0","0","0","2","74","80","0","0","88.5","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-101","123.56527","-34.557467","Salisbury MBH","MBH","0","1","5","7","9","0","80","0","0","48","0","58","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-064","123.5502064","-34.56640123","Salisbury MBH","MBH","0","0","0","0","1","79","80","0","0","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-023","123.5182425","-34.56150648","Salisbury MBH","MBH","0","0","0","0","0","80","80","0","0","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-058","123.529527","-34.54617895","Salisbury MBH","MBH","0","0","0","4","2","53","69","0","0","88","0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-102","123.552923","-34.549492","Salisbury MBH","MBH","0","0","0","4","7","0","57","0","0","64","0","46","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-084","123.5273883","-34.5030623","Salisbury MBH","MBH","0","0","0","5","21","33","79","0","0","86","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-050","123.5418842","-34.5201731","Salisbury MBH","MBH","0","0","0","0","0","80","80","0","0","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-089","123.5802814","-34.5255068","Salisbury MBH","MBH","0","0","0","2","1","74","80","0","0","86","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-038","123.5974627","-34.51594573","Salisbury MBH","MBH","0","1","0","0","7","57","78","0","0","86","0","13","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-010","123.6517067","-34.52503626","Salisbury MBH","MBH","0","0","0","0","2","62","80","0","0","89","0","16","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-078","123.5746051","-34.35590778","Salisbury MBH","MBH","0","0","1","0","0","77","78","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-049","123.6365547","-34.38434649","Salisbury MBH","MBH","0","1","0","0","3","69","80","0","0","80","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-013","123.6247713","-34.40501948","Salisbury MBH","MBH","0","0","0","1","4","42","80","0","0","82","0","33","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-068","123.5950011","-34.4110402","Salisbury MBH","MBH","0","0","0","0","1","39","80","0","0","86","0","40","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-083","123.6116484","-34.43904032","Salisbury MBH","MBH","0","0","0","1","9","58","80","0","0","79","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-001","123.6283029","-34.46703924","Salisbury MBH","MBH","0","0","76","0","0","0","77","0","0","43","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-080","123.6481585","-34.46302861","Salisbury MBH","MBH","0","0","0","0","0","80","80","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-057","123.6618366","-34.45590834","Salisbury MBH","MBH","0","0","0","0","0","80","80","0","0","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-045","123.6696776","-34.50746751","Salisbury MBH","MBH","0","1","0","0","0","63","80","0","0","87","0","16","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-073","123.6345038","-34.50237668","Salisbury MBH","MBH","0","0","0","1","7","48","78","0","1","86","0","21","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-020","123.5934245","-34.49150499","Salisbury MBH","MBH","1","0","0","6","11","32","78","0","2","86","0","26","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-054","123.5663101","-34.47084101","Salisbury MBH","MBH","0","0","0","1","4","70","80","0","0","84","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-103","123.5929579","-34.4635287","Salisbury MBH","MBH","0","0","0","1","6","2","78","0","0","67","0","69","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-104","123.588885","-34.4553524","Salisbury MBH","MBH","0","0","0","0","10","0","79","0","0","61","0","69","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-097","123.5520865","-34.4510517","Salisbury MBH","MBH","1","0","0","1","7","44","80","0","0","87","0","27","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-032","123.5609389","-34.42749477","Salisbury MBH","MBH","0","0","0","1","3","72","80","0","0","86.5","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-027","123.5397473","-34.41259783","Salisbury MBH","MBH","0","0","0","0","2","67","79","0","1","84","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-105","123.541977","-34.37902644","Salisbury MBH","MBH","0","0","27","0","4","1","62","0","0","53","0","30","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-091","123.5223277","-34.36035143","Salisbury MBH","MBH","0","0","58","0","3","0","75","0","0","52","0","14","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-022","123.5100103","-34.32188658","Salisbury MBH","MBH","0","2","0","0","7","64","80","0","0","77.5","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-047","123.4813385","-34.31720427","Salisbury MBH","MBH","0","0","0","1","11","43","79","0","0","79.5","0","24","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-056","123.492602","-34.30187022","Salisbury MBH","MBH","0","0","0","0","0","79","80","0","0","78","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-048","123.5046702","-34.27852252","Salisbury MBH","MBH","0","0","0","0","0","74","80","0","0","77","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-031","123.5427114","-34.25429338","Salisbury MBH","MBH","0","2","0","1","0","70","79","0","0","74.5","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-082","123.5154006","-34.2362704","Salisbury MBH","MBH","0","0","0","0","0","73","74","0","0","77","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-012","123.526114","-34.22626414","Salisbury MBH","MBH","0","0","0","0","4","74","80","0","0","76","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-003","123.4648006","-34.22468779","Salisbury MBH","MBH","0","0","0","1","3","75","80","0","0","78","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-040","123.4760563","-34.20935073","Salisbury MBH","MBH","0","0","0","1","1","72","80","0","0","79","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-015","123.4953481","-34.17844146","Salisbury MBH","MBH","0","0","0","0","0","78","80","0","0","79","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-094","123.5119432","-34.17421584","Salisbury MBH","MBH","0","0","0","0","1","79","80","0","0","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-025","123.5057885","-34.17110671","Salisbury MBH","MBH","0","0","0","0","0","79","80","0","0","78","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-051","123.4686043","-34.15507271","Salisbury MBH","MBH","0","0","0","0","0","79","80","0","0","80","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-085","123.4897521","-34.13773359","Salisbury MBH","MBH","0","0","0","0","0","79","80","0","0","78","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-106","123.5348022","-34.392713","Salisbury MBH","MBH","0","4","11","3","12","0","65","0","0","43","0","35","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-107","123.5476847","-34.3719576","Salisbury MBH","MBH","0","0","64","0","0","6","70","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-108","123.560732","-34.3628227","Salisbury MBH","MBH","0","0","62","0","0","0","64","0","0","46","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-026","123.6526135","-34.35320967","Salisbury MBH","MBH","0","3","0","0","6","59","79","0","0","77","0","11","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-035","123.6630612","-34.34585814","Salisbury MBH","MBH","0","1","0","0","4","59","77","0","0","77","0","13","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-062","123.6287394","-34.33276995","Salisbury MBH","MBH","0","0","0","0","0","71","80","0","0","73","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-007","123.590945","-34.32210782","Salisbury MBH","MBH","0","0","0","0","0","80","80","0","0","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Salisbury_Investigator_MBH_BOSS_habitat","SAL-DC-109","123.580362","-34.3122238","Salisbury MBH","MBH","0","0","0","0","0","78","78","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
