"campaignid","sample","broad.ascidians","broad.bryozoa","broad.consolidated","broad.crinoids","broad.hydroids","broad.invertebrate.complex","broad.macroalgae","broad.octocoral.black","broad.seagrasses","broad.sponges","broad.stony.corals","broad.total.points.annotated","broad.true.anemones","broad.unconsolidated","planned.or.exploratory","latitude","longitude","date","time","location","site","depth","broad.sea.stars"
"2022-11_Salisbury_stereo-BRUVs","SAL-BV-035","0","0","0","0","1","0","0","1","0","7","0","28","0","19","MBH","-34.34593659","123.6629647","2022-11-22",NA,"Eastern Recherche","Salisbury Island","78.9","0"
"2022-11_Salisbury_stereo-BRUVs","SAL-BV-D01","0","0","0","0","0","0","0","0","0","0","0","26","0","26","MBH","-34.37281759","123.571581","2022-11-22",NA,"Eastern Recherche","Salisbury Island","80.2","0"
"2022-11_Salisbury_stereo-BRUVs","SAL-BV-D02","0","0","0","0","0","0","0","0","0","0","0","27","0","27","MBH","-34.36921229","123.5598427","2022-11-22",NA,"Eastern Recherche","Salisbury Island","71.9","0"
"2022-11_Salisbury_stereo-BRUVs","SAL-BV-D03","0","3","1","0","4","15","0","3","0","10","0","36","0","0","MBH","-34.3663338","123.5575982","2022-11-22",NA,"Eastern Recherche","Salisbury Island","55.1","0"
"2022-11_Salisbury_stereo-BRUVs","SAL-BV-D04","0","0","0","0","0","0","38","0","0","0","0","38","0","0","MBH","-34.36384065","123.5590472","2022-11-22",NA,"Eastern Recherche","Salisbury Island","39.2","0"
"2022-11_Salisbury_stereo-BRUVs","SAL-BV-D05","0","5","1","0","0","0","7","0","0","0","0","30","0","17","MBH","-34.35874449","123.5636954","2022-11-22",NA,"Eastern Recherche","Salisbury Island","49.1","0"
"2022-11_Salisbury_stereo-BRUVs","SAL-BV-D06","0","0","1","0","0","0","32","0","0","0","0","33","0","0","MBH","-34.35493861","123.5661515","2022-11-22",NA,"Eastern Recherche","Salisbury Island","41.6","0"
"2022-11_Salisbury_stereo-BRUVs","SAL-BV-D07","0","0","1","0","0","0","28","0","0","1","0","30","0","0","MBH","-34.34974407","123.5619386","2022-11-22",NA,"Eastern Recherche","Salisbury Island","32.3","0"
"2022-11_Salisbury_stereo-BRUVs","SAL-BV-D08","0","0","0","0","0","0","27","0","0","0","0","38","0","11","MBH","-34.34624401","123.561841","2022-11-22",NA,"Eastern Recherche","Salisbury Island","33.7","0"
"2022-12_Bremer_stereo-BOSS","Br103","0","7","0","0","0","0","1","0","0","5","0","81","0","68","MBH","-34.3329624028696","119.817516137129","2022-12-08",NA,"South-west Corner","Bremer","62","0"
"2022-12_Bremer_stereo-BOSS","Br167","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.3388287573362","119.800987310174","2022-12-08",NA,"South-west Corner","Bremer","63","0"
"2022-12_Bremer_stereo-BOSS","Br29","0","5","0","0","0","0","0","0","0","0","0","81","0","76","MBH","-34.3465343030579","119.767815843312","2022-12-08",NA,"South-west Corner","Bremer","63","0"
"2022-12_Bremer_stereo-BOSS","Br158","0","4","0","0","0","0","0","0","0","2","0","79","0","73","MBH","-34.3378428001911","119.729944835549","2022-12-08",NA,"South-west Corner","Bremer","64","0"
"2022-12_Bremer_stereo-BOSS","Br94","0","5","0","0","0","0","0","0","0","4","0","80","0","71","MBH","-34.3476744436718","119.690210194575","2022-12-08",NA,"South-west Corner","Bremer","62","0"
"2022-12_Bremer_stereo-BOSS","Br72","0","0","0","0","0","0","54","0","0","7","0","80","0","19","MBH","-34.3251449708359","119.741017574844","2022-12-09",NA,"South-west Corner","Bremer","60","0"
"2022-12_Bremer_stereo-BOSS","Br10","0","31","0","0","0","1","4","0","0","0","0","80","0","44","MBH","-34.313884114864","119.70424255305","2022-12-09",NA,"South-west Corner","Bremer","58","0"
"2022-12_Bremer_stereo-BOSS","Br136","0","20","0","0","0","0","1","0","0","0","0","80","0","59","MBH","-34.310604427639","119.730348360571","2022-12-09",NA,"South-west Corner","Bremer","60","0"
"2022-12_Bremer_stereo-BOSS","Br106","0","17","0","0","0","1","0","0","0","0","0","80","0","62","MBH","-34.3022179671584","119.722070329532","2022-12-09",NA,"South-west Corner","Bremer","59","0"
"2022-12_Bremer_stereo-BOSS","Br60","0","1","0","0","0","0","0","0","0","0","0","80","0","79","MBH","-34.293258164326","119.681422591497","2022-12-09",NA,"South-west Corner","Bremer","55","0"
"2022-12_Bremer_stereo-BOSS","Br22","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.2621875313049","119.734458306608","2022-12-09",NA,"South-west Corner","Bremer","58","0"
"2022-12_Bremer_stereo-BOSS","Br151","0","0","0","0","0","0","1","0","0","0","0","80","0","79","MBH","-34.2533402803146","119.696057388048","2022-12-09",NA,"South-west Corner","Bremer","55","0"
"2022-12_Bremer_stereo-BOSS","Br65","0","5","0","0","0","0","0","0","0","1","0","80","0","74","MBH","-34.2444787836157","119.710235659874","2022-12-09",NA,"South-west Corner","Bremer","55","0"
"2022-12_Bremer_stereo-BOSS","Br56","0","0","0","0","0","0","1","0","0","0","0","80","0","79","MBH","-34.2199823986591","119.706746176611","2022-12-09",NA,"South-west Corner","Bremer","55","0"
"2022-12_Bremer_stereo-BOSS","Br134","0","2","0","0","0","0","0","0","0","0","0","80","0","78","MBH","-34.2070935859023","119.692908857656","2022-12-09",NA,"South-west Corner","Bremer","50","0"
"2022-12_Bremer_stereo-BOSS","Br184","0","0","0","0","0","0","39","0","0","0","0","77","0","38","MBH","-34.2059333331138","119.732121666383","2022-12-09",NA,"South-west Corner","Bremer","56","0"
"2022-12_Bremer_stereo-BOSS","Br32","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.1981086941825","119.761497730509","2022-12-09",NA,"South-west Corner","Bremer","55","0"
"2022-12_Bremer_stereo-BOSS","Br13","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.1676429934377","119.729724108703","2022-12-09",NA,"South-west Corner","Bremer","53","0"
"2022-12_Bremer_stereo-BOSS","Br50","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.17183333","119.6983333","2022-12-09",NA,"South-west Corner","Bremer","50","0"
"2022-12_Bremer_stereo-BOSS","Br141","0","0","0","0","0","0","36","0","0","0","0","78","0","42","MBH","-34.1329","119.7227667","2022-12-09",NA,"South-west Corner","Bremer","45","0"
"2022-12_Bremer_stereo-BOSS","Br191","0","0","0","0","0","0","33","0","0","0","0","80","0","47","MBH","-34.11723333","119.7101167","2022-12-09",NA,"South-west Corner","Bremer","40","0"
"2022-12_Bremer_stereo-BOSS","Br175","0","0","0","0","0","20","30","0","0","6","0","56","0","0","MBH","-34.11728333","119.7628167","2022-12-09",NA,"South-west Corner","Bremer","50","0"
"2022-12_Bremer_stereo-BOSS","Br59","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.09998333","119.8070167","2022-12-09",NA,"South-west Corner","Bremer","52","0"
"2022-12_Bremer_stereo-BOSS","Br145","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.13331667","119.817549580508","2022-12-09",NA,"South-west Corner","Bremer","55","0"
"2022-12_Bremer_stereo-BOSS","Br76","0","0","0","0","0","0","55","0","0","0","0","80","0","25","MBH","-34.13333333","119.782","2022-12-09",NA,"South-west Corner","Bremer","54","0"
"2022-12_Bremer_stereo-BOSS","Br171","0","17","0","0","0","0","8","0","0","1","0","81","0","55","MBH","-34.15","119.797","2022-12-09",NA,"South-west Corner","Bremer","55","0"
"2022-12_Bremer_stereo-BOSS","Br4","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.17711667","119.8010167","2022-12-09",NA,"South-west Corner","Bremer","56","0"
"2022-12_Bremer_stereo-BOSS","Br160","0","1","0","0","0","0","1","0","0","0","0","80","0","78","MBH","-34.1836","119.783","2022-12-09",NA,"South-west Corner","Bremer","56","0"
"2022-12_Bremer_stereo-BOSS","Br128","0","1","0","0","0","0","0","0","0","0","0","80","0","79","MBH","-34.1982734838003","119.823821649263","2022-12-09",NA,"South-west Corner","Bremer","57","0"
"2022-12_Bremer_stereo-BOSS","Br87","0","0","0","0","0","0","34","0","0","1","0","80","0","45","MBH","-34.2182626094823","119.800388881278","2022-12-09",NA,"South-west Corner","Bremer","57","0"
"2022-12_Bremer_stereo-BOSS","Br2","0","0","0","0","0","2","7","0","0","0","0","80","0","71","MBH","-34.2392497845077","119.77250961613","2022-12-09",NA,"South-west Corner","Bremer","58","0"
"2022-12_Bremer_stereo-BOSS","Br55","0","1","0","0","0","0","0","0","0","0","0","80","0","79","MBH","-34.2616253795019","119.811793319","2022-12-09",NA,"South-west Corner","Bremer","59","0"
"2022-12_Bremer_stereo-BOSS","Br85","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.2766751470128","119.767215006032","2022-12-09",NA,"South-west Corner","Bremer","59","0"
"2022-12_Bremer_stereo-BOSS","Br169","0","0","0","0","0","6","2","0","0","0","0","80","0","72","MBH","-34.2890866578203","119.758901762831","2022-12-09",NA,"South-west Corner","Bremer","60","0"
"2022-12_Bremer_stereo-BOSS","Br140","0","0","0","0","0","2","5","0","0","3","0","82","0","72","MBH","-34.2970299999112","119.812877464275","2022-12-09",NA,"South-west Corner","Bremer","60","0"
"2022-12_Bremer_stereo-BOSS","Br12","0","1","0","0","2","7","11","0","0","0","0","80","0","59","MBH","-34.3082607531674","119.788432771072","2022-12-09",NA,"South-west Corner","Bremer","62","0"
"2022-12_Bremer_stereo-BOSS","Br39","0","7","0","0","0","0","0","0","0","6","0","80","0","67","MBH","-34.3188459447849","119.783933961417","2022-12-09",NA,"South-west Corner","Bremer","63","0"
"2022-12_Bremer_stereo-BOSS","Br199","0","1","0","0","0","15","5","0","0","4","0","80","0","55","MBH","-34.3223348144971","119.763147246678","2022-12-09",NA,"South-west Corner","Bremer","63","0"
"2022-12_Bremer_stereo-BOSS","Br180","0","15","0","0","0","5","0","1","0","6","0","80","0","53","MBH","-34.3634072367835","119.691441449758","2022-12-10",NA,"South-west Corner","Bremer","65","0"
"2022-12_Bremer_stereo-BOSS","Br52","0","13","0","0","0","14","0","0","0","2","0","80","0","51","MBH","-34.3705098996842","119.706311899562","2022-12-10",NA,"South-west Corner","Bremer","66","0"
"2022-12_Bremer_stereo-BOSS","Br124","0","14","0","0","0","0","0","0","0","0","0","80","0","66","MBH","-34.355870718939","119.779111557036","2022-12-10",NA,"South-west Corner","Bremer","65","0"
"2022-12_Bremer_stereo-BOSS","Br83","0","3","0","0","0","0","0","0","0","0","0","80","0","77","MBH","-34.37449288551","119.809105159021","2022-12-10",NA,"South-west Corner","Bremer","63","0"
"2022-12_Bremer_stereo-BOSS","Br19","0","3","0","0","0","0","0","0","0","0","0","80","0","77","MBH","-34.3908982418555","119.820608756377","2022-12-10",NA,"South-west Corner","Bremer","64","0"
"2022-12_Bremer_stereo-BOSS","Br44","0","4","0","0","0","3","0","0","0","2","0","80","0","71","MBH","-34.4020743930788","119.811915371301","2022-12-10",NA,"South-west Corner","Bremer","64","0"
"2022-12_Bremer_stereo-BOSS","Br109","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.4103168087618","119.785205540176","2022-12-10",NA,"South-west Corner","Bremer","63","0"
"2022-12_Bremer_stereo-BOSS","Br68","0","7","0","0","0","0","0","1","0","0","0","80","0","72","MBH","-34.4261359561592","119.780015756286","2022-12-10",NA,"South-west Corner","Bremer","69","0"
"2022-12_Bremer_stereo-BOSS","Br173","0","6","0","0","0","3","0","0","0","0","0","80","0","71","MBH","-34.4231728560822","119.835276354013","2022-12-10",NA,"South-west Corner","Bremer","66","0"
"2022-12_Bremer_stereo-BOSS","Br130","0","8","0","0","0","4","0","2","0","6","0","80","0","60","MBH","-34.4372450042485","119.81749310702","2022-12-10",NA,"South-west Corner","Bremer","67","0"
"2022-12_Bremer_stereo-BOSS","Br195","0","5","0","0","0","2","0","0","0","2","0","80","0","71","MBH","-34.4461991569242","119.796362416579","2022-12-10",NA,"South-west Corner","Bremer","68","0"
"2022-12_Bremer_stereo-BOSS","Br6","0","5","0","0","0","2","0","0","0","1","0","80","0","72","MBH","-34.4466360211501","119.82446059128","2022-12-10",NA,"South-west Corner","Bremer","70","0"
"2022-12_Bremer_stereo-BOSS","Br89","0","5","0","0","0","0","0","0","0","0","0","80","0","75","MBH","-34.4584521465066","119.8400603635","2022-12-10",NA,"South-west Corner","Bremer","71","0"
"2022-12_Bremer_stereo-BOSS","Br49","0","6","0","0","0","0","0","0","0","0","0","80","0","74","MBH","-34.4833511538368","119.846116947079","2022-12-10",NA,"South-west Corner","Bremer","76","0"
"2022-12_Bremer_stereo-BOSS","Br138","0","1","0","0","0","9","0","0","0","3","0","80","0","67","MBH","-34.4888140615886","119.848884375297","2022-12-10",NA,"South-west Corner","Bremer","75","0"
"2022-12_Bremer_stereo-BOSS","Br179","0","6","0","0","0","0","0","0","0","11","0","80","0","63","MBH","-34.5010567190076","119.834008301142","2022-12-10",NA,"South-west Corner","Bremer","77","0"
"2022-12_Bremer_stereo-BOSS","Br95","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.5332807903815","119.859110969866","2022-12-10",NA,"South-west Corner","Bremer","80","0"
"2022-12_Bremer_stereo-BOSS","Br181","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.5452829206164","119.874011409027","2022-12-10",NA,"South-west Corner","Bremer","79","0"
"2022-12_Bremer_stereo-BOSS","Br116","0","1","0","0","0","0","0","0","0","0","0","80","0","79","MBH","-34.562510730436","119.887676283787","2022-12-10",NA,"South-west Corner","Bremer","78","0"
"2022-12_Bremer_stereo-BOSS","Br146","0","3","0","0","1","14","0","2","0","9","0","80","0","51","MBH","-34.5724448949401","119.88030273856","2022-12-10",NA,"South-west Corner","Bremer","76","0"
"2022-12_Bremer_stereo-BOSS","Br16","0","3","1","0","0","26","0","5","0","3","0","79","0","41","MBH","-34.5883441187449","119.906803811095","2022-12-10",NA,"South-west Corner","Bremer","84","0"
"2022-12_Bremer_stereo-BOSS","Br36","0","0","1","0","0","1","0","0","0","0","0","80","0","78","MBH","-34.6110674075239","119.851773068892","2022-12-10",NA,"South-west Corner","Bremer","101","0"
"2022-12_Bremer_stereo-BOSS","Br164","0","5","2","0","0","23","0","9","0","9","0","75","0","27","MBH","-34.5964365589966","119.843863518698","2022-12-10",NA,"South-west Corner","Bremer","81","0"
"2022-12_Bremer_stereo-BOSS","Br80","0","1","0","0","0","3","0","0","0","1","0","80","0","75","MBH","-34.5921017180098","119.828194044398","2022-12-10",NA,"South-west Corner","Bremer","79","0"
"2022-12_Bremer_stereo-BOSS","Br119","0","3","0","0","0","5","0","4","0","0","0","81","0","69","MBH","-34.569525912201","119.817887259919","2022-12-10",NA,"South-west Corner","Bremer","80","0"
"2022-12_Bremer_stereo-BOSS","Br93","0","3","0","0","0","0","0","0","0","0","0","80","0","77","MBH","-34.5580582088666","119.810141849893","2022-12-10",NA,"South-west Corner","Bremer","79","0"
"2022-12_Bremer_stereo-BOSS","Br53","0","2","0","0","0","3","0","1","0","2","0","80","0","72","MBH","-34.5481493151156","119.847112190583","2022-12-10",NA,"South-west Corner","Bremer","80","0"
"2022-12_Bremer_stereo-BOSS","Br9","0","1","0","0","0","0","0","0","0","0","0","80","0","79","MBH","-34.521441438227","119.82494045244","2022-12-10",NA,"South-west Corner","Bremer","80","0"
"2022-12_Bremer_stereo-BOSS","Br51","0","9","0","0","0","0","0","0","0","0","0","80","0","71","MBH","-34.5041555069812","119.810971524907","2022-12-10",NA,"South-west Corner","Bremer","75","0"
"2022-12_Bremer_stereo-BOSS","Br113","0","7","0","0","0","0","0","0","0","3","0","81","0","71","MBH","-34.4851831304876","119.783636358546","2022-12-10",NA,"South-west Corner","Bremer","73","0"
"2022-12_Bremer_stereo-BOSS","Br25","0","6","0","0","0","9","0","4","0","4","0","80","0","57","MBH","-34.4698655729071","119.789992040691","2022-12-10",NA,"South-west Corner","Bremer","72","0"
"2022-12_Bremer_stereo-BOSS","Br154","0","7","0","0","0","1","0","0","0","0","0","80","0","72","MBH","-34.4587829523475","119.759204539997","2022-12-10",NA,"South-west Corner","Bremer","70","0"
"2022-12_Bremer_stereo-BOSS","Br15","0","4","0","0","0","0","0","0","0","0","0","80","0","76","MBH","-34.405732444186","119.736855238161","2022-12-10",NA,"South-west Corner","Bremer","61","0"
"2022-12_Bremer_stereo-BOSS","Br144","0","2","0","0","0","0","0","0","0","0","0","80","0","78","MBH","-34.3938417076597","119.758577049703","2022-12-10",NA,"South-west Corner","Bremer","61","0"
"2022-12_Bremer_stereo-BOSS","Br114","0","8","0","0","0","0","0","0","0","1","0","77","0","68","MBH","-34.3857559263699","119.74889797291","2022-12-10",NA,"South-west Corner","Bremer","59","0"
"2022-12_Bremer_stereo-BOSS","Br115","0","0","0","0","1","2","8","0","0","5","0","81","0","65","MBH","-34.4176194959879","119.669247956216","2022-12-11",NA,"South-west Corner","Bremer","62","0"
"2022-12_Bremer_stereo-BOSS","Br163","0","2","0","0","0","0","1","0","0","0","0","80","0","77","MBH","-34.4124600993139","119.694286227413","2022-12-11",NA,"South-west Corner","Bremer","63","0"
"2022-12_Bremer_stereo-BOSS","Br79","0","6","0","0","0","0","0","0","0","0","0","80","0","74","MBH","-34.4112596749505","119.710138309447","2022-12-11",NA,"South-west Corner","Bremer","62","0"
"2022-12_Bremer_stereo-BOSS","Br100","0","6","0","0","0","0","0","0","0","0","0","80","0","74","MBH","-34.4418680807842","119.718920569346","2022-12-11",NA,"South-west Corner","Bremer","66","0"
"2022-12_Bremer_stereo-BOSS","Br186","0","3","0","0","0","0","0","0","0","0","0","80","0","77","MBH","-34.4479563955466","119.728149617132","2022-12-11",NA,"South-west Corner","Bremer","67","0"
"2022-12_Bremer_stereo-BOSS","Br58","0","18","0","0","0","1","1","4","0","2","0","80","0","54","MBH","-34.4620898261965","119.732018471516","2022-12-11",NA,"South-west Corner","Bremer","70","0"
"2022-12_Bremer_stereo-BOSS","Br18","0","9","0","0","0","0","0","0","0","0","0","80","0","71","MBH","-34.4733422638115","119.707848849639","2022-12-11",NA,"South-west Corner","Bremer","70","0"
"2022-12_Bremer_stereo-BOSS","Br82","0","15","0","0","0","0","0","0","0","0","0","80","0","65","MBH","-34.4801024120405","119.694311729686","2022-12-11",NA,"South-west Corner","Bremer","72","0"
"2022-12_Bremer_stereo-BOSS","Br148","0","23","0","0","0","0","0","0","0","0","0","80","0","57","MBH","-34.4942249858408","119.731314373793","2022-12-11",NA,"South-west Corner","Bremer","74","0"
"2022-12_Bremer_stereo-BOSS","Br102","0","25","0","0","0","0","0","0","0","0","0","80","0","55","MBH","-34.5093765542567","119.719146343825","2022-12-11",NA,"South-west Corner","Bremer","77","0"
"2022-12_Bremer_stereo-BOSS","Br198","0","3","0","0","0","0","0","0","0","0","0","80","0","77","MBH","-34.5220409762542","119.770604736773","2022-12-11",NA,"South-west Corner","Bremer","78","0"
"2022-12_Bremer_stereo-BOSS","Br71","0","25","0","0","0","0","0","0","0","0","0","80","0","55","MBH","-34.5251043938072","119.746131861622","2022-12-11",NA,"South-west Corner","Bremer","79","0"
"2022-12_Bremer_stereo-BOSS","Br157","0","1","0","0","3","10","7","2","0","9","0","80","0","48","MBH","-34.5374261036544","119.76090489632","2022-12-11",NA,"South-west Corner","Bremer","78","0"
"2022-12_Bremer_stereo-BOSS","Br28","0","1","0","0","0","2","1","0","0","0","0","80","0","76","MBH","-34.544250484408","119.776433102456","2022-12-11",NA,"South-west Corner","Bremer","79","0"
"2022-12_Bremer_stereo-BOSS","Br88","0","0","0","0","0","1","1","0","0","3","0","80","0","75","MBH","-34.5716048332579","119.724212373107","2022-12-11",NA,"South-west Corner","Bremer","79","0"
"2022-12_Bremer_stereo-BOSS","Br185","0","0","1","0","0","3","2","1","0","3","0","80","0","70","MBH","-34.5734026501147","119.742756915354","2022-12-11",NA,"South-west Corner","Bremer","78","0"
"2022-12_Bremer_stereo-BOSS","Br57","0","0","0","0","0","8","7","3","0","2","0","80","0","60","MBH","-34.5821674197005","119.781022039185","2022-12-11",NA,"South-west Corner","Bremer","79","0"
"2022-12_Bremer_stereo-BOSS","Br143","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.5913994066554","119.76348563396","2022-12-11",NA,"South-west Corner","Bremer","79","0"
"2022-12_Bremer_stereo-BOSS","Br14","0","0","1","0","1","3","7","2","0","0","0","80","0","66","MBH","-34.5953233043522","119.746079326348","2022-12-11",NA,"South-west Corner","Bremer","79","0"
"2022-12_Bremer_stereo-BOSS","Br78","0","9","0","0","0","7","0","0","0","8","0","80","0","56","MBH","-34.6093227879582","119.78416910712","2022-12-11",NA,"South-west Corner","Bremer","83","0"
"2022-12_Bremer_stereo-BOSS","Br162","0","2","1","0","0","2","0","0","0","0","0","80","0","75","MBH","-34.6215541290454","119.797715026072","2022-12-11",NA,"South-west Corner","Bremer","95","0"
"2022-12_Bremer_stereo-BOSS","Br34","0","0","1","0","0","11","0","0","0","0","0","80","0","68","MBH","-34.6271261136249","119.803776623149","2022-12-11",NA,"South-west Corner","Bremer","113","0"
"2022-12_Bremer_stereo-BOSS","Br99","0","4","0","0","0","42","0","0","0","34","0","80","0","0","MBH","-34.6327559686241","119.745178415831","2022-12-11",NA,"South-west Corner","Bremer","91","0"
"2022-12_Bremer_stereo-BOSS","Br5","0","5","1","0","0","2","0","3","0","0","0","80","0","69","MBH","-34.6337327878055","119.72788966535","2022-12-11",NA,"South-west Corner","Bremer","85","0"
"2022-12_Bremer_stereo-BOSS","Br31","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.6400464745522","119.707930290005","2022-12-11",NA,"South-west Corner","Bremer","84","0"
"2022-12_Bremer_stereo-BOSS","Br54","0","0","0","0","1","52","0","3","0","10","0","77","0","11","MBH","-34.6664022910651","119.675172640163","2022-12-11",NA,"South-west Corner","Bremer","97","0"
"2022-12_Bremer_stereo-BOSS","Br182","0","0","0","0","0","0","0","0","0","2","0","80","0","78","MBH","-34.6821025168636","119.639435757325","2022-12-11",NA,"South-west Corner","Bremer","153","0"
"2022-12_Bremer_stereo-BOSS","Br132","0","13","0","0","0","10","0","1","0","7","0","80","0","49","MBH","-34.6742975390397","119.605830358366","2022-12-11",NA,"South-west Corner","Bremer","84","0"
"2022-12_Bremer_stereo-BOSS","Br7","0","0","0","0","0","8","9","1","0","11","0","77","0","48","MBH","-34.6555846390663","119.620914820108","2022-12-11",NA,"South-west Corner","Bremer","80","0"
"2022-12_Bremer_stereo-BOSS","Br96","0","0","1","0","0","16","9","8","0","7","0","80","0","39","MBH","-34.6461940521404","119.661652652878","2022-12-11",NA,"South-west Corner","Bremer","80","0"
"2022-12_Bremer_stereo-BOSS","Br194","0","7","0","0","1","11","0","3","0","2","0","80","0","56","MBH","-34.6311589072168","119.673354644962","2022-12-11",NA,"South-west Corner","Bremer","81","0"
"2022-12_Bremer_stereo-BOSS","Br129","0","15","0","0","0","10","0","2","0","5","0","80","0","48","MBH","-34.6248916504173","119.690124933675","2022-12-11",NA,"South-west Corner","Bremer","81","0"
"2022-12_Bremer_stereo-BOSS","Br108","0","0","1","0","0","3","3","0","0","2","0","80","0","71","MBH","-34.5976647133409","119.687750954975","2022-12-11",NA,"South-west Corner","Bremer","80","0"
"2022-12_Bremer_stereo-BOSS","Br43","0","6","0","0","0","0","0","0","0","0","0","80","0","74","MBH","-34.5882775231648","119.705014886802","2022-12-11",NA,"South-west Corner","Bremer","81","0"
"2022-12_Bremer_stereo-BOSS","Br24","0","3","0","0","0","0","0","0","0","0","0","80","0","77","MBH","-34.5590542324286","119.676617236242","2022-12-11",NA,"South-west Corner","Bremer","80","0"
"2022-12_Bremer_stereo-BOSS","Br188","0","0","1","0","0","8","3","0","0","3","0","80","0","65","MBH","-34.5456325578168","119.707330064478","2022-12-11",NA,"South-west Corner","Bremer","79","0"
"2022-12_Bremer_stereo-BOSS","Br35","0","8","0","0","0","0","0","0","0","0","0","80","0","72","MBH","-34.429394539555","119.675254264683","2022-12-12",NA,"South-west Corner","Bremer","66","0"
"2022-12_Bremer_stereo-BOSS","Br137","0","13","0","0","0","1","0","0","0","2","0","80","0","64","MBH","-34.4416517445583","119.605887179503","2022-12-12",NA,"South-west Corner","Bremer","63","0"
"2022-12_Bremer_stereo-BOSS","Br161","0","1","0","0","0","0","0","0","0","0","0","80","0","79","MBH","-34.4654408581226","119.628053109139","2022-12-12",NA,"South-west Corner","Bremer","65","0"
"2022-12_Bremer_stereo-BOSS","Br200","0","14","0","0","2","0","0","0","0","0","0","80","0","64","MBH","-34.454552772313","119.65221738604","2022-12-12",NA,"South-west Corner","Bremer","67","0"
"2022-12_Bremer_stereo-BOSS","Br120","0","15","0","0","0","0","0","0","0","0","0","80","0","65","MBH","-34.4652668760977","119.68285623891","2022-12-12",NA,"South-west Corner","Bremer","68","0"
"2022-12_Bremer_stereo-BOSS","Br33","0","4","0","0","0","1","0","1","0","1","0","81","0","74","MBH","-34.4815512741786","119.655410013831","2022-12-12",NA,"South-west Corner","Bremer","67","0"
"2022-12_Bremer_stereo-BOSS","Br38","0","6","0","0","0","0","0","0","0","0","0","80","0","74","MBH","-34.4940839380882","119.676528646186","2022-12-12",NA,"South-west Corner","Bremer","73","0"
"2022-12_Bremer_stereo-BOSS","Br166","0","21","0","0","0","0","0","0","0","0","0","80","0","59","MBH","-34.5172198368688","119.69252826842","2022-12-12",NA,"South-west Corner","Bremer","75","0"
"2022-12_Bremer_stereo-BOSS","Br118","0","3","0","0","0","3","0","0","0","2","0","80","0","72","MBH","-34.5172664203332","119.637858398331","2022-12-12",NA,"South-west Corner","Bremer","74","0"
"2022-12_Bremer_stereo-BOSS","Br123","0","7","0","0","0","0","0","0","0","0","0","80","0","73","MBH","-34.5328838864651","119.657107317678","2022-12-12",NA,"South-west Corner","Bremer","77","0"
"2022-12_Bremer_stereo-BOSS","Br77","0","11","0","0","0","7","0","0","0","4","0","80","0","58","MBH","-34.5357931821558","119.630707008271","2022-12-12",NA,"South-west Corner","Bremer","74","0"
"2022-12_Bremer_stereo-BOSS","Br142","0","6","0","0","0","2","0","0","0","14","0","80","0","58","MBH","-34.5440230290106","119.603935669498","2022-12-12",NA,"South-west Corner","Bremer","74","0"
"2022-12_Bremer_stereo-BOSS","Br104","0","15","0","0","0","0","0","0","0","0","0","80","0","65","MBH","-34.5681684363543","119.610963631937","2022-12-12",NA,"South-west Corner","Bremer","79","0"
"2022-12_Bremer_stereo-BOSS","Br189","0","11","0","0","0","0","0","0","0","0","0","80","0","69","MBH","-34.5804088090696","119.621291620251","2022-12-12",NA,"South-west Corner","Bremer","78","0"
"2022-12_Bremer_stereo-BOSS","Br63","0","18","0","0","0","0","0","0","0","0","0","80","0","62","MBH","-34.5873660228758","119.637229134763","2022-12-12",NA,"South-west Corner","Bremer","79","0"
"2022-12_Bremer_stereo-BOSS","Br153","0","17","0","0","0","0","0","0","0","0","0","80","0","63","MBH","-34.5736000714817","119.662306800678","2022-12-12",NA,"South-west Corner","Bremer","80","0"
"2022-12_Bremer_stereo-BOSS","Br67","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.6105114963673","119.652694634899","2022-12-12",NA,"South-west Corner","Bremer","80","0"
"2022-12_Bremer_stereo-BOSS","Br20","0","17","0","0","1","9","0","4","0","8","0","80","0","41","MBH","-34.6068619903565","119.614955281529","2022-12-12",NA,"South-west Corner","Bremer","78","0"
"2022-12_Bremer_stereo-BOSS","Br149","0","8","0","0","0","0","0","0","0","0","0","80","0","72","MBH","-34.6245131097376","119.631851711674","2022-12-12",NA,"South-west Corner","Bremer","81","0"
