"","x","y","inclusion.probabilities","ID","DropC"
"21925",-1024084.9262304,-3919846.29588158,1,2398440,21925
"21926",-1180232.99122302,-3900327.78775737,1,2226312,21926
"21927",-795777.528173019,-3769317.19534789,1,1075812,21927
"21928",-891891.393935519,-3856559.01196368,1,1842487,21928
"21929",-651458.862043481,-3710761.67097526,1,561500,21929
"21930",-1195315.47477344,-3939069.06903421,1,2566861,21930
"21931",-810860.011723442,-3808058.47662474,1,1416361,21931
"21932",-1099201.60901094,-3880809.27963316,1,2054986,21932
"21933",-714746.145960942,-3749798.68722368,1,904486,21933
"21934",-1339338.4059314,-3968346.83122053,1,2823774,21934
"21935",-1267474.80783821,-3910087.04181947,1,2311817,21935
"21936",-883019.344788212,-3778780.71443842,1,1158717,21936
"21937",-642586.812896173,-3689468.75302158,1,374330,21937
"21938",-1375418.07246379,-4024240.74084895,1,3315052,21938
"21939",-990962.609413788,-3893230.14843947,1,2164552,21939
"21940",-1087076.47517629,-3936998.92423316,1,2549027,21940
"21941",-1135281.27554333,-3878739.13483211,1,2036664,21941
"21942",-750825.812493327,-3747728.54242263,1,886164,21942
"21943",-846939.678255827,-3834970.35903842,1,1652839,21943
"21944",-678666.479428558,-3728210.03429842,1,714808,21944
"21945",-1303258.73939902,-3946758.17829526,1,2634096,21945
"21946",-918803.276349019,-3815451.85091421,1,1480996,21946
"21947",-1207144.87363652,-3888498.38889421,1,2122221,21947
"21948",-822689.410586519,-3757192.06151316,1,969121,21948
"21949",-996877.308845327,-3931971.42971632,1,2505132,21949
"21950",-900763.443082827,-3873711.64031526,1,1993257,21950
"21951",-1141195.97497487,-3917480.41610895,1,2377244,21951
"21952",-756740.511924865,-3786469.82369947,1,1226744,21952
"21953",-1045082.10921237,-3898257.64295632,1,2208569,21953
"21954",-1357378.2391976,-3985499.45957211,1,2974513,21954
"21955",-732785.979227135,-3708691.52617421,1,543025,21955
"21956",-1213355.30803963,-3927239.67017105,1,2462800,21956
"21957",-828899.844989635,-3796229.07776158,1,1312300,21957
"21958",-792820.17845725,-3825211.10497632,1,1567222,21958
"21959",-936843.109615212,-3906242.48718895,1,2279135,21959
"21960",-840729.243852712,-3731463.11898579,1,742860,21960
"21961",-1153321.10880952,-3891751.47358158,1,2151003,21961
"21962",-768865.645759519,-3760445.14620053,1,997903,21962
"21963",-864979.511522019,-3847982.69778789,1,1767178,21963
"21964",-624546.979629981,-3702185.35679947,1,486191,21964
"21965",-1292908.01539383,-3901214.99267211,1,2233731,21965
"21966",-908452.552343827,-3770204.40026263,1,1083231,21966
"21967",-764133.886214288,-3682962.58364684,1,316719,21967
"21968",-1172839.6169336,-3930492.75485842,1,2491537,21968
"21969",-788384.153883596,-3799482.16244895,1,1341037,21969
"21970",-692270.288121096,-3741222.37304789,1,829162,21970
"21971",-1316862.54809156,-3959770.51704474,1,2748450,21971
"21972",-932407.085041558,-3828464.18966368,1,1595350,21972
"21973",-800213.552746673,-3721703.86492368,1,657197,21973
"21974",-1280782.88155917,-3940252.00892053,1,2576972,21974
"21975",-896327.418509173,-3809241.41651105,1,1426472,21975
"21976",-656190.621588712,-3663444.07552263,1,145484,21976
"21977",-1352942.21462394,-3998511.79832158,1,3088928,21977
"21978",-968486.751573942,-3867501.20591211,1,1938428,21978
"21979",-1064600.61733644,-3910974.24673421,1,2320303,21979
"21980",-1112509.6827319,-3904468.07735947,1,2262941,21980
"21981",-824168.085444404,-3860995.03653737,1,1881716,21981
"21982",-710310.121387288,-3715197.69554895,1,600301,21982
"21983",-854333.05254525,-3744475.45773526,1,857214,21983
"21984",-974401.451005481,-3919254.82593842,1,2393408,21984
"21985",-1118720.11713502,-3943505.09360789,1,2606120,21985
"21986",-1022606.25137252,-3885245.30420684,1,2094245,21986
"21987",-1370982.04789013,-3972487.12082263,1,2860067,21987
"21988",-746094.052948096,-3695679.18742474,1,428580,21988
"21989",-1226663.3817606,-3914227.33142158,1,2348355,21989
"21990",-842207.918710596,-3783216.73901211,1,1197855,21990
"21991",-674230.454854904,-3676456.41427211,1,259823,21991
"21992",-914367.251775365,-3880217.80969,1,2050411,21992
"21993",-1010481.11753787,-3923986.58548368,1,2434886,21993
"21994",-809381.336865558,-3734716.20367316,1,771566,21994
"21995",-1289950.66567806,-3953264.34767,1,2691341,21995
"21996",-905495.202628058,-3821958.02028895,1,1538241,21996
"21997",-665062.670736019,-3733828.99875842,1,764254,21997
"21998",-1265700.39800875,-3894117.35335421,1,2171423,21998
"21999",-881244.93495875,-3763106.76094474,1,1020923,21999
"22000",-737222.003800788,-3675569.20935737,1,251810,22000
"22001",-1181711.6660809,-3923395.11554053,1,2429107,22001
"22002",-797256.203030904,-3792088.78815947,1,1276007,22002
"22003",-1085597.8003184,-3903876.60741632,1,2257832,22003
"22004",-941574.869160442,-3860107.83162263,1,1873519,22004
"22005",-773301.670333173,-3714606.22560579,1,594888,22005
"22006",-1253870.99914567,-3933154.36960263,1,2514663,22006
"22007",-869415.536095673,-3801848.04222158,1,1361563,22007
"22008",-628983.004203635,-3656346.43620474,1,83176,22008
"22009",-1379854.09703744,-4030155.44028053,1,3367037,22009
"22010",-995398.633987442,-3899144.84787105,1,2216537,22010
"22011",-1091512.49974994,-3942617.88869316,1,2598412,22011
"22012",-1139717.30011698,-3884358.09929211,1,2086049,22012
"22013",-755261.837066981,-3753347.50688263,1,935549,22013
"22014",-851375.702829481,-3840885.05847,1,1704824,22014
"22015",-683102.504002211,-3695087.71748158,1,423593,22015
"22016",-1307990.49894425,-3913635.86147842,1,2342880,22016
"22017",-1211876.63318175,-3907129.69210368,1,2286005,22017
"22018",-827421.17013175,-3776119.09969421,1,1135505,22018
"22019",-1127592.16628233,-3936111.71931842,1,2541090,22019
"22020",-1031478.30051983,-3877851.92991737,1,2029215,22020
"22021",-647022.837469827,-3746841.33750789,1,878715,22021
"22022",-719182.170534596,-3727322.82938368,1,706871,22022
"22023",-1199751.4993471,-3945870.97338053,0.374458287158865,2626646,22023
"22024",-815296.036297096,-3814860.38097105,1,1476146,22024
"22025",-812930.156524481,-3844138.14315737,1,1733554,22025
"22026",-716816.290761981,-3669063.03998263,1,194679,22026
"22027",-957248.822654019,-3873120.17037211,1,1987866,22027
"22028",-1053362.68841652,-3916888.94616579,1,2372341,22028
"22029",-1173431.08687675,-3897370.43804158,1,2200335,22029
"22030",-788975.62382675,-3766359.84563211,1,1049835,22030
"22031",-885089.48958925,-3853601.66224789,1,1816510,22031
"22032",-644952.692668788,-3708100.05623105,1,538122,22032
"22033",-945123.688819365,-3911861.45164895,1,2328507,22033
"22034",-777146.224963673,-3818113.46565842,1,1504875,22034
"22035",-1065487.82225117,-3890864.26866684,1,2143500,22035
"22036",-1305624.61917163,-3978401.82025421,0.374458287158865,2912288,22036
"22037",-921169.156121635,-3847095.49287316,1,1759188,22037
"22038",-1287584.78590544,-3920142.03085316,1,2400149,22038
"22039",-903129.322855442,-3788835.70347211,1,1247049,22039
"22040",-662992.525934981,-3682075.37873211,1,309261,22040
"22041",-1359744.11897021,-4017143.10153105,1,3252705,22041
"22042",-975288.655920211,-3886132.50912158,1,2102205,22042
"22043",-1071402.52168271,-3929901.28491526,1,2486680,22043
"22044",-734856.124028173,-3740335.16813316,1,821218,22044
"22045",-830969.989790673,-3827872.71972053,1,1590493,22045
"22046",-698776.457495788,-3721112.39498053,1,652340,22046
"22047",-1323664.45243783,-3939364.80400579,1,2569027,22047
"22048",-843095.123625327,-3750094.42219526,1,906652,22048
"22049",-963163.522085558,-3924873.79039842,1,2442846,22049
"22050",-867049.656323058,-3866614.00099737,1,1930971,22050
"22051",-1107482.1882151,-3910382.77679105,1,2314958,22051
"22052",-1011368.3224526,-3908312.63199,1,2297083,22052
"22053",-1386656.00138371,-3995554.44860579,1,3062814,22053
"22054",-1002200.53833371,-3864543.85619632,1,1912314,22054
"22055",-762063.74141325,-3718746.51520789,1,631326,22055
"22056",-1242633.07022575,-3937294.65920474,1,2551101,22056
"22057",-858177.60717575,-3806284.06679526,1,1400601,22057
"22058",-786018.274110981,-3835266.09401,0.374458287158865,1655645,22058
"22059",-930041.205268942,-3903285.13747316,1,2253158,22059
"22060",-833927.339506442,-3728505.76927,1,716883,22060
"22061",-1182598.87099563,-3888794.12386579,1,2124904,22061
"22062",-798143.407945635,-3757783.53145632,1,974404,22062
"22063",-894257.273708135,-3845025.34807211,1,1741079,22063
"22064",-653824.741816096,-3699523.74205526,1,462692,22064
"22065",-1254462.46908883,-3898553.37792789,1,2210461,22065
"22066",-870007.006038827,-3767247.05054684,1,1057361,22066
"22067",-725984.074880865,-3680005.23393105,1,290848,22067
"22068",-1188513.57042717,-3927535.40514263,1,2465484,22068
"22069",-804058.107377173,-3796524.81273316,1,1314984,22069
"22070",-707944.241614673,-3738265.02333211,1,803109,22070
"22071",-780103.574679442,-3731758.85395737,1,745665,22071
"22072",-1260672.90349194,-3950306.99795421,1,2665440,22072
"22073",-876217.440441942,-3819296.40554474,1,1514940,22073
"22074",-635784.908549904,-3673499.06455632,1,233953,22074
"22075",-1368616.16811752,-4008566.78735526,1,3177275,22075
"22076",-984160.705067519,-3877556.19494579,1,2026775,22076
"22077",-1080274.57083002,-3921029.23576789,1,2408650,22077
"22078",-1128479.37119706,-3901806.46261526,1,2239487,22078
"22079",-744023.908147058,-3770500.13523421,1,1086387,22079
"22080",-840137.773909558,-3858037.68682158,1,1855662,22080
"22081",-671864.575082288,-3712240.34583316,1,574431,22081
"22082",-1296752.57002433,-3930788.48983,1,2493718,22082
"22083",-912297.106974327,-3799777.89742053,1,1343218,22083
"22084",-816183.241211827,-3741518.10801947,1,831343,22084
"22085",-1003679.2131916,-3916297.47622263,1,2367309,22085
"22086",-907565.347429096,-3896778.96809842,1,2196034,22086
"22087",-1147997.87932113,-3940547.74389211,1,2580021,22087
"22088",-763542.416271135,-3809537.15148263,0.374458287158865,1429521,22088
"22089",-1051884.01355863,-3882287.95449105,1,2068146,22089
"22090",-667428.550508635,-3751277.36208158,1,917646,22090
"22091",-1364180.14354387,-3969825.50607842,1,2836690,22091
"22092",-739587.883573404,-3693017.57268053,1,405202,22092
"22093",-1220157.2123859,-3911565.71667737,1,2324977,22093
"22094",-835701.749335904,-3780259.38929632,1,1171877,22094
"22095",-703508.217041019,-3686511.40330579,1,348124,22095
"22096",-943645.013961481,-3890272.79872368,1,2138712,22096
"22097",-1039758.87972398,-3934041.57451737,1,2523187,22097
"22098",-1159827.27818421,-3875781.78511632,1,2010581,22098
"22099",-775371.815134212,-3744771.19270684,1,860081,22099
"22100",-871485.680896712,-3832013.00932263,1,1626756,22100
"22101",-631348.88397625,-3725252.68458263,1,688968,22101
"22102",-901650.647997558,-3754530.44676895,1,945454,22102
"22103",-949559.713393019,-3929309.81497211,1,2481892,22103
"22104",-853445.847630519,-3871050.02557105,1,1970017,22104
"22105",-1166037.71258733,-3914818.80136474,1,2353760,22105
"22106",-781582.249537327,-3783512.47398368,1,1200660,22106
"22107",-1069923.84682483,-3895300.29324053,1,2182485,22107
"22108",-925605.180695288,-3851531.51744684,1,1798173,22108
"22109",-793411.648400404,-3705734.17645842,1,516820,22109
"22110",-1273980.9772129,-3924282.32045526,1,2436595,22110
"22111",-889525.514162904,-3793271.72804579,1,1286095,22111
"22112",-961684.847227673,-3907721.16204684,1,2292051,22112
"22113",-1106003.51335721,-3893230.14843947,1,2164163,22113
"22114",-721548.050307211,-3761923.82105842,1,1011063,22114
"22115",-817661.916069712,-3849461.37264579,1,1780338,22115
"22116",-712380.266188327,-3703664.03165737,1,498894,22116
"22117",-1241154.39536787,-3902693.66753,1,2246906,22117
"22118",-856698.932317865,-3771683.07512053,1,1096406,22118
"22119",-880653.465015596,-3888202.65392263,1,2120725,22119
"22120",-1120790.26193606,-3931971.42971632,1,2504713,22120
"22121",-640220.933123558,-3742701.04790579,1,842338,22121
"22122",-748459.932720712,-3723182.53978158,1,670372,22122
"22123",-1229029.26153321,-3941730.68377842,1,2590147,22123
"22124",-844573.798483212,-3810424.35639737,1,1437047,22124
"22125",-676300.599655942,-3664922.75038053,1,158416,22125
"22126",-916733.131547981,-3868684.14579842,1,1949003,22126
"22127",-1012846.99731048,-3912452.92159211,1,2333478,22127
"22128",-1187034.89556929,-3905946.75221737,1,2275689,22128
"22129",-802579.432519289,-3774936.15980789,1,1125189,22129
"22130",-898693.298281788,-3862473.71139526,1,1894464,22130
"22131",-658260.76638975,-3716676.37040684,1,613477,22131
"22132",-874738.765584058,-3745658.39762158,1,867545,22132
"22133",-730420.099454519,-3658416.58100579,1,101033,22133
"22134",-1174909.76173463,-3944983.76846579,1,2618930,22134
"22135",-790454.298684635,-3813677.44108474,1,1465830,22135
"22136",-1078795.89597213,-3886723.97906474,1,2107055,22136
"22137",-694340.432922135,-3755417.65168368,1,953955,22137
"22138",-1319228.42786417,-3973965.79568053,1,2873242,22138
"22139",-934772.964814173,-3842955.20327105,1,1722742,22139
"22140",-766499.765986904,-3697157.86228263,1,441511,22140
"22141",-1247069.0947994,-3915706.00627947,1,2361286,22141
"22142",-862613.631749404,-3784695.41387,1,1210786,22142
"22143",-910522.697144865,-3765176.90574579,1,1039024,22143
"22144",-622181.099857365,-3677935.08913,1,272999,22144
"22145",-1390204.82104263,-4013002.81192895,1,3216202,22145
"22146",-1005749.35799263,-3881696.48454789,1,2063102,22146
"22147",-1101863.22375513,-3925465.26034158,1,2447577,22147
"22148",-765316.826100596,-3736194.87853105,1,784715,22148
"22149",-1245886.1549131,-3954743.02252789,1,2704490,22149
"22150",-861430.691863096,-3823436.69514684,1,1551390,22150
"22151",-693157.493035827,-3729688.70915632,1,727759,22151
"22152",-1318045.48797787,-3948236.85315316,1,2647046,22152
"22153",-1221931.62221537,-3889977.06375211,1,2135171,22153
"22154",-837476.159165365,-3758670.73637105,1,982071,22154
"22155",-993624.224157981,-3933450.10457421,1,2518143,22155
"22156",-897510.358395481,-3875190.31517316,1,2006268,22156
"22157",-1137942.89028752,-3918959.09096684,1,2390255,22157
"22158",-753487.427237519,-3787948.49855737,1,1239755,22158
"22159",-1041829.02452502,-3899440.58284263,1,2218980,22159
"22160",-1354125.15451025,-3986978.13443,1,2987524,22160
"22161",-729237.159568212,-3710170.20103211,1,556037,22161
"22162",-1209806.48838071,-3928718.34502895,1,2475812,22162
"22163",-825351.025330712,-3797707.75261947,1,1325312,22163
"22164",-807311.192064519,-3826689.77983421,1,1580173,22164
"22165",-951629.858194058,-3894708.82329737,1,2177685,22165
"22166",-1047743.72395656,-3938477.59909105,1,2562160,22166
"22167",-1167812.12241679,-3880217.80969,1,2049554,22167
"22168",-783356.659366788,-3748911.48230895,1,896454,22168
"22169",-879470.525129288,-3836449.03389632,1,1665729,22169
"22170",-639333.728208827,-3690651.69290789,1,384741,22170
"22171",-1276051.12201394,-3909199.83690474,1,2303988,22171
"22172",-891595.658963942,-3778189.24449526,1,1153488,22172
"22173",-747276.992834404,-3690651.69290789,1,384376,22173
"22174",-1155686.98858213,-3938477.59909105,1,2561795,22174
"22175",-771231.525532135,-3807171.27171,1,1408695,22175
"22176",-1059573.12281963,-3879922.07471842,1,2047320,22176
"22177",-675117.659769635,-3748911.48230895,1,896820,22177
"22178",-1300005.65471167,-3967459.62630579,1,2816107,22178
"22179",-915550.191661673,-3836449.03389632,1,1665607,22179
"22180",-810268.541780288,-3729392.97418474,1,724763,22180
"22181",-1290837.87059279,-3947941.11818158,1,2644538,22181
"22182",-906382.407542788,-3816930.52577211,1,1494038,22182
"22183",-666245.610622327,-3671133.18478368,1,213050,22183
"22184",-1362997.20365756,-4006200.90758263,1,3156494,22184
"22185",-978541.740607558,-3875190.31517316,1,2005994,22185
"22186",-1074655.60637006,-3918959.09096684,1,2390469,22186
"22187",-1122860.4067371,-3899440.58284263,1,2218706,22187
"22188",-738404.943687096,-3768429.99043316,1,1068206,22188
"22189",-834518.809449596,-3855671.80704895,1,1834881,22189
"22190",-702325.277154712,-3710170.20103211,1,556128,22190
"22191",-846348.208312673,-3739152.22824684,1,810441,22191
"22192",-966712.341744481,-3913931.59645,1,2346634,22192
"22193",-1014621.40713994,-3892934.41346789,1,2161872,22193
"22194",-1381037.03692375,-3980471.96505526,1,2930233,22194
"22195",-756444.776953288,-3703664.03165737,1,498745,22195
"22196",-1237014.10576579,-3922212.17565421,1,2418520,22196
"22197",-852558.642715788,-3790905.84827316,1,1265420,22197
"22198",-684285.443888519,-3684145.52353316,1,327389,22198
"22199",-924422.240808981,-3888202.65392263,1,2120577,22199
"22200",-1020536.10657148,-3931971.42971632,1,2505052,22200
"22201",-1176979.90653567,-3873711.64031526,1,1992323,22201
"22202",-792524.443485673,-3742405.31293421,1,839223,22202
"22203",-1273093.77229817,-3960953.45693105,1,2758998,22203
"22204",-888638.309248173,-3829942.86452158,1,1608498,22204
"22205",-648205.777356135,-3723182.53978158,1,670711,22205
"22206",-864388.041578865,-3752164.56699632,1,924780,22206
"22207",-720365.110420904,-3664922.75038053,1,158267,22207
"22208",-1196498.41465975,-3912452.92159211,1,2332857,22208
"22209",-812042.95160975,-3781442.32918263,1,1182357,22209
"22210",-1100384.54889725,-3905946.75221737,1,2275982,22210
"22211",-1340521.34581771,-3993484.30380474,1,3044770,22211
"22212",-956065.882767712,-3862177.97642368,1,1891670,22212
"22213",-787792.683940442,-3716676.37040684,1,613039,22213
"22214",-1268362.01275294,-3935224.51440368,1,2532814,22214
"22215",-883906.549702942,-3803918.18702263,1,1379714,22215
"22216",-643769.752782481,-3658416.58100579,1,101326,22216
"22217",-1376601.0123501,-4032225.58508158,1,3385248,22217
"22218",-992145.549300096,-3901214.99267211,1,2234748,22218
"22219",-1088259.4150626,-3944688.03349421,1,2616623,22219
"22220",-1136168.48045806,-3886428.24409316,1,2104261,22220
"22221",-751713.017408058,-3755417.65168368,1,953761,22221
"22222",-847826.883170558,-3842955.20327105,1,1723036,22222
"22223",-679849.419314865,-3697157.86228263,1,441804,22223
"22224",-1304441.67928533,-3915706.00627947,1,2361092,22224
"22225",-1208327.81352283,-3896187.49815526,1,2189817,22225
"22226",-823872.350472827,-3765176.90574579,1,1039317,22226
"22227",-998060.248731635,-3939956.27394895,1,2575328,22227
"22228",-901946.382969135,-3881696.48454789,1,2063453,22228
"22229",-1142378.91486117,-3925465.26034158,1,2447440,22229
"22230",-757923.451811173,-3794158.93296053,1,1294340,22230
"22231",-1046265.04909867,-3867205.47094053,1,1935565,22231
"22232",-661809.586048673,-3735899.14355947,1,782465,22232
"22233",-733968.919113442,-3733828.99875842,1,764021,22233
"22234",-830082.784875942,-3821366.55034579,1,1533296,22234
"22235",-697889.252581058,-3675569.20935737,1,251943,22235
"22236",-938026.049501519,-3879626.33974684,1,2045131,22236
"22237",-1034139.91526402,-3923099.38056895,1,2427006,22237
"22238",-1154208.31372425,-3903876.60741632,1,2257600,22238
"22239",-769752.85067425,-3772570.28003526,1,1104500,22239
"22240",-865866.71643675,-3860107.83162263,1,1873775,22240
"22241",-625729.919516288,-3714310.49063421,1,592787,22241
"22242",-953108.533051942,-3918367.62102368,1,2385680,22242
"22243",-1169290.79727467,-3942617.88869316,1,2598149,22243
"22244",-784835.334224673,-3811607.29628368,1,1447649,22244
"22245",-1073176.93151217,-3884358.09929211,1,2086274,22245
"22246",-688721.468462173,-3753347.50688263,1,935774,22246
"22247",-1313609.46340421,-3971895.65087947,1,2855061,22247
"22248",-929154.000354212,-3840589.32349842,1,1701961,22248
"22249",-1277529.79687183,-3913635.86147842,1,2342983,22249
"22250",-893074.333821827,-3782329.53409737,1,1189883,22250
"22251",-652641.801929788,-3688581.54810684,1,366496,22251
"22252",-965233.666886596,-3892342.94352474,1,2156839,22252
"22253",-1061347.5326491,-3936111.71931842,1,2541314,22253
"22254",-1109256.59804456,-3877851.92991737,1,2028952,22254
"22255",-724801.134994558,-3746841.33750789,1,878452,22255
"22256",-820915.000757058,-3834083.15412368,1,1645127,22256
"22257",-706761.301728365,-3727322.82938368,1,706913,22257
"22258",-1235535.4309079,-3887611.18397947,1,2114325,22258
"22259",-851079.967857904,-3756600.59157,1,963825,22259
"22260",-971148.366318135,-3931379.95977316,1,2500019,22260
"22261",-875034.500555635,-3873120.17037211,1,1988144,22261
"22262",-1115171.2974761,-3916888.94616579,1,2372132,22262
"22263",-1019057.4317136,-3897370.43804158,1,2200857,22263
"22264",-634601.968663596,-3766359.84563211,0.374458287158865,1050357,22264
"22265",-1367433.22823121,-3984612.25465737,1,2966679,22265
"22266",-742840.96826075,-3707804.32125947,1,535191,22266
"22267",-1223410.29707325,-3926352.46525632,1,2454966,22267
"22268",-838954.83402325,-3795341.87284684,1,1304466,22268
"22269",-911114.167088019,-3905355.28227421,1,2271422,22269
"22270",-815000.301325519,-3730575.91407105,1,735147,22270
"22271",-1197089.8846029,-3890864.26866684,1,2143055,22271
"22272",-812634.421552904,-3759853.67625737,1,992555,22272
"22273",-908748.287315404,-3847095.49287316,1,1759230,22273
"22274",-668611.490394942,-3701593.88685632,1,480842,22274
"22275",-1269249.21766767,-3900623.52272895,1,2228611,22275
"22276",-884793.754617673,-3769317.19534789,1,1075511,22276
"22277",-740475.088488135,-3682075.37873211,1,308999,22277
"22278",-1184964.75076825,-3929605.54994368,1,2483696,22278
"22279",-800509.28771825,-3798594.95753421,1,1333196,22279
"22280",-704395.42195575,-3740335.16813316,1,821321,22280
"22281",-1329283.41689779,-3958883.31213,1,2740608,22281
"22282",-776554.755020519,-3720816.66000895,1,649477,22282
"22283",-1257124.08383302,-3939364.80400579,1,2569252,22283
"22284",-872668.620783019,-3808354.21159632,1,1418752,22284
"22285",-632531.823862558,-3662556.87060789,1,137764,22285
"22286",-1383402.91669637,-3997624.59340684,1,3081025,22286
"22287",-998947.453646365,-3866614.00099737,1,1930525,22287
"22288",-1095061.31940887,-3910382.77679105,1,2315000,22288
"22289",-1142970.38480433,-3908016.89701842,1,2294038,22289
"22290",-758514.921754327,-3777006.30460895,1,1143538,22290
"22291",-854628.787516827,-3864543.85619632,1,1912813,22291
"22292",-686651.323661135,-3718746.51520789,1,631581,22292
"22293",-1311243.5836316,-3937294.65920474,1,2550869,22293
"22294",-830674.254819096,-3747728.54242263,1,885894,22294
"22295",-986822.319811712,-3922803.64559737,1,2424566,22295
"22296",-1035027.12017875,-3888794.12386579,1,2125403,22296
"22297",-1347323.25016398,-3976035.94048158,1,2891347,22297
"22298",-722435.255221942,-3699228.00708368,1,459860,22298
"22299",-1203004.58403444,-3917776.15108053,1,2379635,22299
"22300",-818549.120984442,-3786765.55867105,1,1229135,22300
"22301",-713563.206074635,-3680005.23393105,1,290890,22301
"22302",-953700.002995096,-3883766.62934895,1,2081478,22302
"22303",-1049813.8687576,-3927535.40514263,1,2465953,22303
"22304",-785722.539139404,-3738265.02333211,1,802846,22304
"22305",-1266291.8679519,-3956813.16732895,1,2722621,22305
"22306",-881836.404901904,-3825506.83994789,1,1569521,22306
"22307",-641403.873009865,-3731758.85395737,1,746134,22307
"22308",-893665.803764981,-3760740.88117211,1,1000081,22308
"22309",-749642.872607019,-3673499.06455632,1,233568,22309
"22310",-1158052.86835475,-3921029.23576789,1,2408387,22310
"22311",-773597.40530475,-3790018.64335842,1,1257887,22311
"22312",-1061939.00259225,-3901510.72764368,1,2237112,22312
"22313",-917916.071434289,-3858037.68682158,1,1855399,22313
"22314",-803762.372405596,-3712240.34583316,1,573985,22314
"22315",-1284331.7012181,-3930788.48983,1,2493760,22315
"22316",-899876.238168096,-3799777.89742053,1,1343260,22316
"22317",-971739.836261288,-3896778.96809842,1,2195817,22317
"22318",-1067853.70202379,-3940547.74389211,1,2580292,22318
"22319",-1116058.50239083,-3882287.95449105,1,2067929,22319
"22320",-731603.039340827,-3750981.62711,1,914829,22320
"22321",-827716.905103327,-3838519.17869737,1,1684104,22321
"22322",-695523.372808442,-3692721.83770895,1,402751,22322
"22323",-1224297.50198798,-3904763.81233105,1,2265163,22323
"22324",-839842.038937981,-3773753.21992158,1,1114663,22324
"22325",-767682.705873211,-3686511.40330579,1,347907,22325
"22326",-1103933.36855617,-3934041.57451737,1,2522970,22326
"22327",-1007819.50279367,-3875781.78511632,1,2011095,22327
"22328",-623364.039743673,-3744771.19270684,1,860595,22328
"22329",-763246.681299558,-3725252.68458263,1,688522,22329
"22330",-1243816.01011206,-3943800.82857947,1,2608297,22330
"22331",-859360.547062058,-3812494.50119842,1,1455197,22331
"22332",-691087.348234788,-3666992.89518158,1,176566,22332
"22333",-931224.14515525,-3870754.29059947,1,1967154,22333
"22334",-1027338.01091775,-3914523.06639316,1,2351629,22334
"22335",-1183486.07591037,-3895300.29324053,1,2182101,22335
"22336",-799030.612860365,-3763993.96585947,1,1029001,22336
"22337",-895144.478622865,-3851531.51744684,1,1798276,22337
"22338",-655007.681702404,-3705734.17645842,1,517288,22338
"22339",-919394.746292173,-3909791.30684789,1,2310394,22339
"22340",-805241.047263481,-3821662.28531737,1,1535980,22340
"22341",-1093582.64455098,-3894413.08832579,1,2174605,22341
"22342",-709127.181500981,-3763402.49591632,0.374458287158865,1024105,22342
"22343",-1333719.44147144,-3981950.63991316,1,2943393,22343
"22344",-949263.978421442,-3850644.31253211,1,1790293,22344
"22345",-780990.779594173,-3705142.70651526,1,511662,22345
"22346",-1261560.10840667,-3923690.85051211,1,2431437,22346
"22347",-877104.645356673,-3792384.52313105,1,1278337,22347
"22348",-636967.848436211,-3685624.19839105,1,340549,22348
"22349",-1369799.10800383,-4020691.92119,1,3283871,22349
"22350",-985343.644953827,-3889681.32878053,1,2133371,22350
"22351",-1081457.51071633,-3933154.36960263,1,2515246,22351
"22352",-1129662.31108337,-3874894.58020158,1,2002883,22352
"22353",-745206.848033365,-3743883.98779211,1,852383,22353
"22354",-841320.713795865,-3831421.53937947,1,1621658,22354
"22355",-673047.514968596,-3724365.47966789,1,681027,22355
"22356",-1297639.77493906,-3942913.62366474,1,2600315,22356
"22357",-913184.311889058,-3811903.03125526,1,1449815,22357
"22358",-1201525.90917656,-3884653.83426368,1,2088440,22358
"22359",-817070.446126558,-3753643.24185421,1,937940,22359
"22360",-1000426.12850425,-3928422.61005737,1,2473920,22360
"22361",-904312.26274175,-3870162.82065632,1,1962045,22361
"22362",-1144449.05966221,-3913931.59645,1,2346033,22362
"22363",-759993.596612212,-3782625.26906895,1,1192933,22363
"22364",-1048335.19389971,-3907425.42707526,1,2289158,22364
"22365",-1360927.05885652,-3994667.24369105,1,3055101,22365
"22366",-976471.595806519,-3863656.65128158,1,1904601,22366
"22367",-736039.063914481,-3718155.04526474,1,626214,22367
"22368",-1216608.39272698,-3936407.45429,1,2543389,22368
"22369",-832152.929676981,-3805396.86188053,1,1392889,22369
"22370",-796073.263144596,-3834674.62406684,1,1650411,22370
"22371",-940391.929274135,-3902397.93255842,1,2245323,22371
"22372",-1156574.19349687,-3887906.91895105,1,2117192,22372
"22373",-772118.730446865,-3756896.32654158,1,966692,22373
"22374",-868232.596209365,-3844138.14315737,1,1733367,22374
"22375",-628095.799288904,-3698636.53714053,1,454979,22375
"22376",-1282853.02636021,-3897666.17301316,1,2202565,22376
"22377",-898397.563310212,-3766655.58060368,1,1052065,22377
"22378",-754078.897180673,-3679118.02901632,1,282953,22378
"22379",-1162488.8929284,-3926943.93519947,1,2460372,22379
"22380",-778033.429878404,-3795637.60781842,1,1307272,22380
"22381",-1066375.0271659,-3868684.14579842,1,1948497,22381
"22382",-681919.564115904,-3737377.81841737,1,795397,22382
"22383",-1306807.55905794,-3955925.96241421,1,2714684,22383
"22384",-922352.096007942,-3824915.37000474,1,1564184,22384
"22385",-790158.563713058,-3730871.64904263,1,737831,22385
"22386",-1270727.89252556,-3949419.79303947,1,2657606,22386
"22387",-886272.429475558,-3818409.20063,1,1507106,22387
